酒店名称,当前链接,上级链接,下载时间
"
                        Del Viejo Esquiador
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/302229.html,http://hotels.ctrip.com/international/sanmartin5101/p2,2016-01-12 13:34:49
"
                        Casa En San Martín De Los Andes
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1667386.html,http://hotels.ctrip.com/international/sanmartin5101/p2,2016-01-12 13:34:50
"
                        Apart Manantial del Valle
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2790196.html,http://hotels.ctrip.com/international/sanmartin5101/p2,2016-01-12 13:34:50
"
                        La Posada De Madryn(玛德琳波萨达酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/302738.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:52
"
                        Ayres del Sur
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2799684.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:53
"
                        Los Guardianes Puerto Madryn
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1665189.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:53
"
                        Australis Yene hue(芦苇叶妮色调酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3112813.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:53
"
                        Hotel Fantilli
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/561572.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:53
"
                        El Patio Bed & Breakfast
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1190310.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:54
"
                        Duplex Azcuenaga 3 dormitorios
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2800977.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:55
"
                        Davies Apartment
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2146737.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:55
"
                        Hostal del Rey
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3915749.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:55
"
                        Apart Hotel TY Coed
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/867252.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:56
"
                        Las Bardas
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/552703.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:56
"
                        La Calandria Chacra Vivencial
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/851889.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:56
"
                        Complejo Andalhue
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/396148.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:56
"
                        Las Anémonas Centro
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2112417.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:57
"
                        Apart Hotel Los Tulipanes
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/385828.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:57
"
                        El Gualicho Hostel(萨尔瓦多旅馆)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/4232415.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:58
"
                        Monoambiente Libertad 345
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/725271.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:58
"
                        Aquiles Apartment
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2340942.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:58
"
                        Flamenco Apartment
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1830348.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:58
"
                        Rincon Gales(吕康盖尔斯公寓式别墅)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/383122.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:34:59
"
                        Patagonia Apart Hotel(帕塔哥尼亚公寓酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/302742.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:35:00
"
                        Los Juncos Apart
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1271540.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:35:00
"
                        Hi Patagonia(巴塔哥尼亚欢欣酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/562583.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:35:01
"
                        Las Restingas
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/672109.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:35:02
"
                        Complejo Tehuelches
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/509282.html,http://hotels.ctrip.com/international/puertomadryn5624/p2,2016-01-12 13:35:03
"
                        Lourdes III
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/604439.html,http://hotels.ctrip.com/international/rosario5781/p2/p3,2016-01-12 13:35:03
"
                        Hotel Altea
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/552045.html,http://hotels.ctrip.com/international/rosario5781/p2/p3,2016-01-12 13:35:04
"
                        Hotel Nahuel
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1092606.html,http://hotels.ctrip.com/international/rosario5781/p2/p3,2016-01-12 13:35:04
