酒店名称,当前链接,上级链接,下载时间
"
                        Posada De La Plaza(波萨达德拉广场酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/4228958.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:37
"
                        Estancia La Cinacina
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2991327.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:37
"
                        Estancia El Ombu De Areco
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2867184.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:38
"
                        Hotel Y Spa San Carlos(Y Spa桑卡尔罗斯酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/339171.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:39
"
                        Hotel El Triunfo de Areco
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2860454.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:39
"
                        Posada Don Salvador
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/875133.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:39
"
                        El Hornero
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3154844.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:40
"
                        Apartamento en Alquiler Temporario
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2373511.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:40
"
                        Patio de Moreno(德莫雷诺天井酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/783759.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:40
"
                        Alma de Proa Bed & Breakfast(阿尔玛普罗住宿加早餐酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/339247.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:40
"
                        Solar del Pago(索乐德尔帕果酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/339173.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:41
"
                        La Demorada(拉德莫拉达酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/584976.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:42
"
                        Casa Bellavista
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/878415.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:42
"
                        Las Margaritas(拉斯玛格丽塔斯旅馆)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/595603.html,http://hotels.ctrip.com/international/sanantonio47552,2016-01-12 13:30:42
"
                        Complejo de Cabañas Coquena
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3236389.html,http://hotels.ctrip.com/international/sanantonio47553,2016-01-12 13:30:43
"
                        Cabañas El Monte
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/874965.html,http://hotels.ctrip.com/international/sanantonio47553,2016-01-12 13:30:44
"
                        Cabanas Valverde
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1276604.html,http://hotels.ctrip.com/international/sanantonio47553,2016-01-12 13:30:44
"
                        Apartments Fazenda Solares
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2023970.html,http://hotels.ctrip.com/international/sanantonio47553,2016-01-12 13:30:44
"
                        Hostal De Campo San Bernardo
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3439078.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:45
"
                        Terra do Mar Hotel
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/566278.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:46
"
                        Kumen Apart de Playa
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/583774.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:46
"
                        Villa Mora(莫拉别墅)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1200911.html,http://hotels.ctrip.com/international/sanantonio47553,2016-01-12 13:30:47
"
                        San Bernardo Apartamento Boutique
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/672894.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:47
"
                        The Place Hotel & Spa(广场Spa酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/339166.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:47
"
                        Hotel Colonial(科隆尼亚酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/339168.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:48
"
                        San Remo Park Hotel(圣雷莫公园酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3794887.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:48
"
                        El Barco
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1825046.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:49
"
                        Gran Playa Hotel
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1160494.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:49
"
                        Hotel San Remo Majestic
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3792351.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:50
"
                        Departamentos Tío Hector
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2799573.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:50
"
                        Amérian Catamarca Park Hotel
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3727692.html,http://hotels.ctrip.com/international/sanfernando47555,2016-01-12 13:30:50
"
                        Hotel Fano
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1190126.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:50
"
                        Hotel Araucano
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2603478.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:50
"
                        Hotel Arenales
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/579741.html,http://hotels.ctrip.com/international/sanfernando47555,2016-01-12 13:30:51
"
                        Grand Hotel(格兰德酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/339244.html,http://hotels.ctrip.com/international/sanfernando47555,2016-01-12 13:30:51
"
                        Hotel Inti Huasi
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1274939.html,http://hotels.ctrip.com/international/sanfernando47555,2016-01-12 13:30:52
"
                        Gran Hotel Verona
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1138435.html,http://hotels.ctrip.com/international/sanbernardo47554,2016-01-12 13:30:52
"
                        El Jesuita Hostel(埃尔耶苏塔旅馆)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/849418.html,http://hotels.ctrip.com/international/sanignacio47556,2016-01-12 13:30:54
"
                        San Ignacio Adventure Hostel(圣伊格纳西奥探险旅舍)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/339243.html,http://hotels.ctrip.com/international/sanignacio47556,2016-01-12 13:30:55
"
                        Cabañas Olivos de La Loma
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1379278.html,http://hotels.ctrip.com/international/sanmarcos47560,2016-01-12 13:30:55
"
                        Complejo Casas de Campo
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2996350.html,http://hotels.ctrip.com/international/sanmarcos47560,2016-01-12 13:30:56
"
                        Hotel San Marcos Sierras
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2352033.html,http://hotels.ctrip.com/international/sanmarcos47560,2016-01-12 13:30:56
"
                        Complejo La Maqueta
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2392118.html,http://hotels.ctrip.com/international/sanmarcos47560,2016-01-12 13:30:57
"
                        Estancia la Soñada
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1239331.html,http://hotels.ctrip.com/international/sanmarcos47560,2016-01-12 13:30:57
"
                        Cabañas El Paraiso
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2798958.html,http://hotels.ctrip.com/international/sanmarcos47560,2016-01-12 13:30:58
"
                        Molino la Tebaida(特瓦伊达莫利诺酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/339233.html,http://hotels.ctrip.com/international/sanmart%C3%ADn47561,2016-01-12 13:30:58
"
                        La Cautiva Turismo Rural
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2112364.html,http://hotels.ctrip.com/international/sanmart%C3%ADn47561,2016-01-12 13:30:59
