酒店名称,当前链接,上级链接,下载时间
"
                        Jamaica House(牙买加之家公寓)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1731073.html,http://hotels.ctrip.com/international/aswan731,2016-01-12 13:52:02
"
                        Nubian Dream Guest House(努比亚之梦宾馆)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1201643.html,http://hotels.ctrip.com/international/aswan731,2016-01-12 13:52:03
"
                        Nubian Nile House Chez Aisha(切斯阿伊莎努比亚尼罗河住宿加早餐旅馆)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2235030.html,http://hotels.ctrip.com/international/aswan731,2016-01-12 13:52:04
"
                        New Abu Simble Hotel(新阿布西姆布尔酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/314803.html,http://hotels.ctrip.com/international/aswan731,2016-01-12 13:52:04
"
                        Tiba Hotel Aswan(阿斯旺题跋酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/314802.html,http://hotels.ctrip.com/international/aswan731,2016-01-12 13:52:04
"
                        Safari Boat Nubian 1(野外努比亚1号游船)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/564157.html,http://hotels.ctrip.com/international/aswan731,2016-01-12 13:52:04
"
                        El Salam Hotel(伊尔萨拉姆酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/515656.html,http://hotels.ctrip.com/international/aswan731,2016-01-12 13:52:04
"
                        Marhaba Palace Hotel(马哈吧宫酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/477200.html,http://hotels.ctrip.com/international/aswan731,2016-01-12 13:52:04
"
                        Oscar Hotel(奥斯卡酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/314801.html,http://hotels.ctrip.com/international/aswan731,2016-01-12 13:52:05
"
                        Nuba Nile Hotel Aswan(阿斯旺努巴尼罗河酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/235733.html,http://hotels.ctrip.com/international/aswan731,2016-01-12 13:52:05
"
                        Basma Hotel Aswan(阿斯旺巴斯玛酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3117168.html,http://hotels.ctrip.com/international/aswan731,2016-01-12 13:52:06
"
                        Aswan Hotel (Formerly Iberotel Aswan)(阿斯旺伊贝罗特尔酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3077438.html,http://hotels.ctrip.com/international/aswan731,2016-01-12 13:52:06
"
                        Hilton Alexandria Corniche (亚历山大滨海希尔顿酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2104585.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:06
"
                        Four Seasons Hotel Alexandria At San Stefano(亚历山大港圣斯特凡诺四季酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2104778.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:07
"
                        Hilton Alexandria Green Plaza (亚历山大绿色广场希尔顿酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2104602.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:07
"
                        Tolip Hotel Alexandria(亚历山大托里普酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/4056798.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:08
"
                        Sheraton Montazah Hotel(Sheraton Montazah Hotel)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2565027.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:08
"
                        Paradise Inn Beach Resort(天堂海滩度假酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/4056778.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:09
"
                        Hilton Alexandria King's Ranch(亚历山大国王牧场希尔顿酒店)
                        又名：Hilton Alexandria King's Ranch(亚历山大国王牧场希尔顿酒店)
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1521218.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:09
"
                        Windsor Palace Hotel(温莎皇宫酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2565026.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:09
"
                        Plaza Hotel Alexandria(亚历山大广场酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/235908.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:09
"
                        Mediterranean Azur Hotel(地中海阿祖尔酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/354343.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:10
"
                        Steigenberger Cecil Hotel Alexandria(亚历山大施泰根贝格尔塞西尔酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2104556.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:10
"
                        Alexander The Great Hotel-ALEXOTEL(亚历山大大帝酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3909289.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:10
"
                        Semiramis Hotel(塞米勒米斯酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2235394.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:11
"
                        Aifu Resort(爱福度假酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/235904.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:12
"
                        Grand Royal Alex. Hotel(格兰德皇室阿列克斯酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3040554.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:12
"
                        Triomphe Hostel(凯旋旅馆)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/235901.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:12
"
                        Regency Hotel Alexandria(瑞珍亚历山大住宿加早餐旅馆)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/728702.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:13
"
                        Apartment Panorama Beach Montazah 2(蒙塔扎全景海滩2号公寓)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2095757.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:14
"
                        Apartment Panorama Beach Montazah 1
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2003708.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:14
"
                        Apartment Panorama Beach Montazah 4
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2522061.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:14
"
                        Ramsis Hotel Alexandria(亚历山大拉姆西斯酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/235911.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:14
"
                        Green Plaza Inn Hotel(绿色广场酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/581872.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:15
"
                        Al Maghraby Hotel(阿尔米格拉比酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/515614.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:16
"
                        Egypt Hotel(埃及酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/235909.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:16
"
                        Hilton Taba Resort & Nelson Village(塔巴希尔顿度假酒店及尼尔森度假村)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2321159.html,http://hotels.ctrip.com/international/taba3473,2016-01-12 13:52:17
"
                        Tolip Taba Resort And Spa
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1241682.html,http://hotels.ctrip.com/international/taba3473,2016-01-12 13:52:17
"
                        Taba Sands Hotel & Casino(塔巴金沙赌场酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/518166.html,http://hotels.ctrip.com/international/taba3473,2016-01-12 13:52:18
"
                        Apartment Panorama Beach Montazah 3(蒙塔扎全景海滩3号公寓)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2348985.html,http://hotels.ctrip.com/international/alexandria1489,2016-01-12 13:52:18
"
                        Moevenpick Resort Taba(塔巴瑞享度假村)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3418693.html,http://hotels.ctrip.com/international/taba3473,2016-01-12 13:52:19
"
                        Renaissance Sharm El Sheikh Golden View Beach Resort(沙姆沙伊赫怡景湾万丽度假酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2192909.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:19
"
                        Sharm El Sheikh Marriott Resort(沙姆沙伊赫万豪度假酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2239285.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:19
"
                        Four Seasons Resort Sharm El Sheikh(沙姆沙伊赫四季度假村酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2236680.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:20
"
                        Novotel Sharm El Sheikh(沙姆沙伊赫诺富特酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2239228.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:20
"
                        Aurora Oriental Resort Sharm El Sheikh(Aurora Oriental Resort Sharm El Sheikh)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3040160.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:21
"
                        Hilton Sharm Waterfalls Resort(沙姆沙伊赫瀑布希尔顿度假酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2239261.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:21
"
                        Hilton Sharm Dreams Resort(沙姆沙伊赫梦想度假希尔顿酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/751370.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:21
"
                        Sofitel Taba Heights(Sofitel Taba Heights)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3108047.html,http://hotels.ctrip.com/international/taba3473,2016-01-12 13:52:22
"
                        Hilton Sharm El Sheikh Fayrouz Resort(沙姆沙伊赫希尔顿度假酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/751372.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:22
"
                        Stella Di Mare Beach Hotel & Spa(斯特拉迪梅尔海滩酒店&Spa)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/751376.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:22
"
                        Melia Sharm(Melia Sharm)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/751381.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:22
"
                        Hauza Beach Resort(豪扎海滩度假村)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/751858.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:23
"
                        Moevenpick Resort Sharm El Sheikh(沙姆沙伊赫瑞享度假酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2214196.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:23
"
                        Jaz Fanara Residence(贾兹法纳拉公寓)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1435837.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:23
"
                        Hilton Sharks Bay Resort(鲨鱼湾希尔顿度假酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2239230.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:24
"
                        Sunrise Grand Select Montemare Resort - Adults Only(日升精选蒙缇梅尔度假酒店 - 仅接待成人)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3697223.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:24
"
                        Park Inn by Radisson Sharm El Sheikh Resort(沙姆沙伊赫丽笙公园度假酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3671604.html,http://hotels.ctrip.com/international/sharm36242,2016-01-12 13:52:24
