酒店名称,当前链接,上级链接,下载时间
"
                        Claro de Luna
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2595579.html,http://hotels.ctrip.com/international/colon47464,2016-01-12 13:27:01
"
                        Pinares de Colon
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/961795.html,http://hotels.ctrip.com/international/colon47464,2016-01-12 13:27:01
"
                        Aparts Guaycuru
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1514405.html,http://hotels.ctrip.com/international/colon47464,2016-01-12 13:27:02
"
                        Las Tejas
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2112564.html,http://hotels.ctrip.com/international/colon47464,2016-01-12 13:27:02
"
                        Aires del Rio
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1558595.html,http://hotels.ctrip.com/international/colon47464,2016-01-12 13:27:03
"
                        Bella Vista Apart
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3439332.html,http://hotels.ctrip.com/international/chilecito47462,2016-01-12 13:27:03
"
                        Don Ciriaco Lodge
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1038649.html,http://hotels.ctrip.com/international/colon47464,2016-01-12 13:27:03
"
                        Hotel El Colonial
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2319553.html,http://hotels.ctrip.com/international/colon47464,2016-01-12 13:27:03
"
                        El Ligustro Departamentos
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1089583.html,http://hotels.ctrip.com/international/colon47464,2016-01-12 13:27:03
"
                        El Viejo Molino
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1946826.html,http://hotels.ctrip.com/international/chilecito47462,2016-01-12 13:27:04
"
                        Posada Nocenta Pisetta
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/783767.html,http://hotels.ctrip.com/international/chilecito47462,2016-01-12 13:27:04
"
                        Rincón del Socorro
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/339327.html,http://hotels.ctrip.com/international/coloniacarlos47465,2016-01-12 13:27:06
"
                        Ibera Estero Salvaje - Posada de Campo
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/867094.html,http://hotels.ctrip.com/international/coloniacarlos47465,2016-01-12 13:27:07
"
                        Posada Rancho Ibera
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1037053.html,http://hotels.ctrip.com/international/coloniacarlos47465,2016-01-12 13:27:08
"
                        Apart Hotel Aguaribay
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1738120.html,http://hotels.ctrip.com/international/concepcion47469,2016-01-12 13:27:08
"
                        Fenix Apart
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2571577.html,http://hotels.ctrip.com/international/concepcion47469,2016-01-12 13:27:08
"
                        Estancia Nibepo Aike(埃斯坦西亚尼贝博艾克酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/339122.html,http://hotels.ctrip.com/international/colonia47466,2016-01-12 13:27:10
