酒店名称,当前链接,上级链接,下载时间
"
                        Hotel Aire de Patagonia
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/525765.html,http://hotels.ctrip.com/international/riogallegos5753,2016-01-12 13:22:18
"
                        Soho Departamento Temporario
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1201445.html,http://hotels.ctrip.com/international/santafe5847,2016-01-12 13:22:18
"
                        Hostel en Temporario Santa Fe
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1279846.html,http://hotels.ctrip.com/international/santafe5847,2016-01-12 13:22:19
"
                        Temporario Santa Fe(坦波力奥圣达菲公寓)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1038029.html,http://hotels.ctrip.com/international/santafe5847,2016-01-12 13:22:19
"
                        Hotel Royal(皇家酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/873870.html,http://hotels.ctrip.com/international/santafe5847,2016-01-12 13:22:19
"
                        Posada Yossen
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/877526.html,http://hotels.ctrip.com/international/santafe5847,2016-01-12 13:22:20
"
                        Bungalows Portal Pindó
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/524709.html,http://hotels.ctrip.com/international/santafe5847,2016-01-12 13:22:20
"
                        Hotel Tower Inn & Suites(塔楼酒店及套房)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3065842.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:22
"
                        Hotel Francia(弗朗西亚酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/302171.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:22
"
                        San Martin Hotel y Spa(圣马丁Spa酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/334665.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:23
"
                        Tierra Mora Hotel Boutique & Aparments
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3457592.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:23
"
                        Cabañas El Naranjo
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2209209.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:24
"
                        Cabañas del Indio
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1125884.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:24
"
                        Hotel España
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/302179.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:24
"
                        Cabañas y Suites Villa Bonita
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/783752.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:24
"
                        Marguish Apartment
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2112351.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:24
"
                        Antonieta Hostel
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3641356.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:25
"
                        Terrazas Lodge Hotel
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/569246.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:25
"
                        Establecimiento Rural El Chañar(埃尔查尼亚尔山林小屋)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2112341.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:25
"
                        De Mil Amores
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2508832.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:25
"
                        Vecchia Terra Apart Hotel
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/302167.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:26
"
                        El Viejo Vagon 1908(伊尔维霍瓦贡1908宾馆)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/302178.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:26
"
                        Hotel Regional
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/564234.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:26
"
                        Departamentos SR III
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/955446.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:27
"
                        Aventura Hostel
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1558838.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:27
"
                        Cabañas Pinar Del Sur
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3723029.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:28
"
                        Finca La Encantada
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/517210.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:28
"
                        Cabañas Rincon de Cielo(林康西罗山林小屋)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1029357.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:28
"
                        Hostel El Alto
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/594107.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:29
"
                        Hotel Dali
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1661504.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:29
"
                        Cabaña La Tranquera
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1037680.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:29
"
                        Cabañas el Tigre
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1241911.html,http://hotels.ctrip.com/international/sanrafael6654,2016-01-12 13:22:31
"
                        Vincent Apart Hotel
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2266696.html,http://hotels.ctrip.com/international/larioja7023,2016-01-12 13:22:31
"
                        Hotel Avenida(阿文尼达酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/340282.html,http://hotels.ctrip.com/international/larioja7023,2016-01-12 13:22:31
"
                        Hostel Apacheta(阿帕切塔旅馆)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/340284.html,http://hotels.ctrip.com/international/larioja7023,2016-01-12 13:22:31
