酒店名称,当前链接,上级链接,下载时间
"
                        Torre Los Platanos
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/681499.html,http://hotels.ctrip.com/international/sanmiguel36542,2016-01-12 13:34:00
"
                        Hotel Lepark(里帕克酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/302191.html,http://hotels.ctrip.com/international/sanmiguel36542,2016-01-12 13:34:01
"
                        Apart Avellaneda
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1201448.html,http://hotels.ctrip.com/international/sanmiguel36542,2016-01-12 13:34:01
"
                        Nuevo Hotel Tucuman
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/665308.html,http://hotels.ctrip.com/international/sanmiguel36542,2016-01-12 13:34:01
"
                        Mercer Hostal
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1864748.html,http://hotels.ctrip.com/international/sanmiguel36542,2016-01-12 13:34:02
"
                        Hotel Mediterraneo(地中海酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/302182.html,http://hotels.ctrip.com/international/sanmiguel36542,2016-01-12 13:34:02
"
                        Azur Real Hotel Boutique(Azur Real Hotel Boutique)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/755358.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:03
"
                        NH Panorama Hotel(NH全景酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/755349.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:04
"
                        Coralt Apartment(寇拉特公寓)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1950507.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:04
"
                        Holiday Inn Cordoba(科多巴假日酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3030834.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:04
"
                        Hotel Everest(埃佛勒斯峰酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/553266.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:05
"
                        AT Suites(艾特公寓)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/604816.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:05
"
                        Avvenire Rondeau by Simply Feel at Home
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2990468.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:05
"
                        Novum Suites(萨尔塔科尔多瓦套房酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3793914.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:06
"
                        Neper Hotel
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2052320.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:06
"
                        Yrigoyen 111 Hotel
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/1191396.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:07
"
                        Amérian Executive Córdoba Hotel(阿梅里安行政科尔多瓦酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3593639.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:07
"
                        Simply Feel at Home Apartments(阿查瓦尔罗德里格斯公寓)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/382843.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:08
"
                        Sheraton Cordoba Hotel(科尔多瓦喜来登酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3462325.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:08
"
                        Quorum Córdoba Hotel Golf, Tenis & Spa(科尔多瓦法定人数高尔夫酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3073454.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:09
"
                        Howard Johnson La Cañada Hotel & Suites(霍华德约翰逊加拿大套房酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3105393.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:09
"
                        Fader Hotel Boutique
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3793821.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:09
"
                        Departamento Alta Cordoba
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/2891724.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:10
"
                        On Aparts Hotel Design(设计公寓式酒店)
                        
                        
                            
                            
                        
                    ",http://hotels.ctrip.com/international/3139818.html,http://hotels.ctrip.com/international/cordoba3854,2016-01-12 13:34:10
